accession	message	sample_name	sample_title	bioproject_accession	organism	collection_date	env_broad_scale	env_local_scale	env_medium	geo_loc_name	host	lat_lon	altitude	chem_administration	depth	elev	gravidity	host_age	host_blood_press_diast	host_blood_press_syst	host_body_habitat	host_body_product	host_body_temp	host_color	host_diet	host_disease	host_dry_mass	host_family_relationship	host_genotype	host_growth_cond	host_height	host_infra_specific_name	host_infra_specific_rank	host_last_meal	host_length	host_life_stage	host_phenotype	host_sex	host_shape	host_subject_id	host_substrate	host_taxid	host_tissue_sampled	host_tot_mass	isolation_source	misc_param	omics_observ_id	organism_count	oxy_stat_samp	perturbation	ref_biomaterial	rel_to_oxygen	samp_collect_device	samp_mat_process	samp_salinity	samp_size	samp_store_dur	samp_store_loc	samp_store_temp	size_frac	source_material_id	temp	description
SAMN21362948	Successfully loaded	1604_HTHC_ITS2	1604_HTHC_HoloInt		metagenome	2018-09-29T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.11.13	Montipora capitata	21.450806, -157.794944																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		237 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature High pCO2 at 1 week
SAMN21362948	We will automatically transform the attribute value(s) you provided as follows.	1604_HTHC_ITS2	1604_HTHC_HoloInt		metagenome	2018-09-29T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.11.13	Montipora capitata	21.450806, -157.794944																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		237 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature High pCO2 at 1 week
SAMN21362949	Successfully loaded	1645_HTAC_ITS2	1645_HTAC_HoloInt		metagenome	2018-10-06T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.42.43	Montipora capitata	21.477194, -157.826889																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		238 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature Ambient pCO2 at 2 week
SAMN21362949	We will automatically transform the attribute value(s) you provided as follows.	1645_HTAC_ITS2	1645_HTAC_HoloInt		metagenome	2018-10-06T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.42.43	Montipora capitata	21.477194, -157.826889																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		238 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature Ambient pCO2 at 2 week
SAMN21362950	Successfully loaded	2067_HTHC_ITS2	2067_HTHC_HoloInt		metagenome	2018-10-20T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii HIMB	Montipora capitata	21.436056, -157.786861																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		239 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature High pCO2 at 4 week
SAMN21362950	We will automatically transform the attribute value(s) you provided as follows.	2067_HTHC_ITS2	2067_HTHC_HoloInt		metagenome	2018-10-20T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii HIMB	Montipora capitata	21.436056, -157.786861																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		239 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature High pCO2 at 4 week
SAMN21362951	Successfully loaded	2990_ATHC_ITS2	2990_ATHC_HoloInt		metagenome	2019-01-12T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.18	Montipora capitata	21.450806, -157.811139																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		240 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: Ambient Temperature High pCO2 at 16 week
SAMN21362951	We will automatically transform the attribute value(s) you provided as follows.	2990_ATHC_ITS2	2990_ATHC_HoloInt		metagenome	2019-01-12T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.18	Montipora capitata	21.450806, -157.811139																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		240 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: Ambient Temperature High pCO2 at 16 week
SAMN21362952	Successfully loaded	2734_ATHC_ITS2	2734_ATHC_HoloInt		metagenome	2018-09-22T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.42.43	Montipora capitata	21.477194, -157.826889																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		241 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: Ambient Temperature High pCO2 at 12 hour
SAMN21362952	We will automatically transform the attribute value(s) you provided as follows.	2734_ATHC_ITS2	2734_ATHC_HoloInt		metagenome	2018-09-22T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.42.43	Montipora capitata	21.477194, -157.826889																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		241 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: Ambient Temperature High pCO2 at 12 hour
SAMN21362953	Successfully loaded	2986_ATHC_ITS2	2986_ATHC_HoloInt		metagenome	2018-09-23T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.35.36	Montipora capitata	21.473889, -157.833667																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		242 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: Ambient Temperature High pCO2 at 30 hour
SAMN21362953	We will automatically transform the attribute value(s) you provided as follows.	2986_ATHC_ITS2	2986_ATHC_HoloInt		metagenome	2018-09-23T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.35.36	Montipora capitata	21.473889, -157.833667																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		242 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: Ambient Temperature High pCO2 at 30 hour
SAMN21362954	Successfully loaded	2153_HTAC_ITS2	2153_HTAC_HoloInt		metagenome	2018-09-22T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.18	Montipora capitata	21.450806, -157.811139																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		243 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature Ambient pCO2 at Day 1
SAMN21362954	We will automatically transform the attribute value(s) you provided as follows.	2153_HTAC_ITS2	2153_HTAC_HoloInt		metagenome	2018-09-22T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.18	Montipora capitata	21.450806, -157.811139																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		243 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature Ambient pCO2 at Day 1
SAMN21362955	Successfully loaded	1141_ATAC_ITS2	1141_ATAC_HoloInt		metagenome	2018-11-03T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.42.43	Pocillopora acuta	21.477194, -157.826889																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		244 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: Ambient Temperature Ambient pCO2 at 6 week
SAMN21362955	We will automatically transform the attribute value(s) you provided as follows.	1141_ATAC_ITS2	1141_ATAC_HoloInt		metagenome	2018-11-03T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.42.43	Pocillopora acuta	21.477194, -157.826889																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		244 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: Ambient Temperature Ambient pCO2 at 6 week
SAMN21362956	Successfully loaded	1467_HTAC_ITS2	1467_HTAC_HoloInt		metagenome	2018-11-03T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.11.13	Montipora capitata	21.450806, -157.794944																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		245 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature Ambient pCO2 at 6 week
SAMN21362956	We will automatically transform the attribute value(s) you provided as follows.	1467_HTAC_ITS2	1467_HTAC_HoloInt		metagenome	2018-11-03T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.11.13	Montipora capitata	21.450806, -157.794944																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		245 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature Ambient pCO2 at 6 week
SAMN21362957	Successfully loaded	2386_HTAC_ITS2	2386_HTAC_HoloInt		metagenome	2018-10-20T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.18	Montipora capitata	21.450806, -157.811139																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		246 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature Ambient pCO2 at 4 week
SAMN21362957	We will automatically transform the attribute value(s) you provided as follows.	2386_HTAC_ITS2	2386_HTAC_HoloInt		metagenome	2018-10-20T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.18	Montipora capitata	21.450806, -157.811139																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		246 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature Ambient pCO2 at 4 week
SAMN21362958	Successfully loaded	1095_ATAC_ITS2	1095_ATAC_HoloInt		metagenome	2018-11-17T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.35.36	Montipora capitata	21.473889, -157.833667																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		247 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: Ambient Temperature Ambient pCO2 at 8 week
SAMN21362958	We will automatically transform the attribute value(s) you provided as follows.	1095_ATAC_ITS2	1095_ATAC_HoloInt		metagenome	2018-11-17T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.35.36	Montipora capitata	21.473889, -157.833667																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		247 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: Ambient Temperature Ambient pCO2 at 8 week
SAMN21362959	Successfully loaded	1751_HTAC_ITS2	1751_HTAC_HoloInt		metagenome	2018-09-22T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.42.43	Montipora capitata	21.477194, -157.826889																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		248 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature Ambient pCO2 at 6 hour
SAMN21362959	We will automatically transform the attribute value(s) you provided as follows.	1751_HTAC_ITS2	1751_HTAC_HoloInt		metagenome	2018-09-22T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.42.43	Montipora capitata	21.477194, -157.826889																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		248 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature Ambient pCO2 at 6 hour
SAMN21362960	Successfully loaded	2304_HTHC_ITS2	2304_HTHC_HoloInt		metagenome	2018-10-20T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.18	Pocillopora acuta	21.450806, -157.811139																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		249 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature High pCO2 at 4 week
SAMN21362960	We will automatically transform the attribute value(s) you provided as follows.	2304_HTHC_ITS2	2304_HTHC_HoloInt		metagenome	2018-10-20T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.18	Pocillopora acuta	21.450806, -157.811139																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		249 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature High pCO2 at 4 week
SAMN21362961	Successfully loaded	2357_ATAC_ITS2	2357_ATAC_HoloInt		metagenome	2018-11-03T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.18	Pocillopora acuta	21.450806, -157.811139																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		250 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: Ambient Temperature Ambient pCO2 at 6 week
SAMN21362961	We will automatically transform the attribute value(s) you provided as follows.	2357_ATAC_ITS2	2357_ATAC_HoloInt		metagenome	2018-11-03T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.18	Pocillopora acuta	21.450806, -157.811139																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		250 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: Ambient Temperature Ambient pCO2 at 6 week
SAMN21362962	Successfully loaded	1074_HTHC_ITS2	1074_HTHC_HoloInt		metagenome	2018-11-17T00:00:00	coral reef	fringing reef	sea water	USA: Hawaii Reef.11.13	Montipora capitata	21.450806, -157.794944																								adult							tissue biopsy		seawater in experimental tanks								sterile whirlpak	whole fragment snap frozen		251 - 4 cm in any single dimension tissue biopsy				0.5 - 1 cm in any single dimension tissue biopsy			Sampled from: High Temperature High pCO2 at 8 week
